feature,coefficient,absolute_coefficient
MPP7 (143098),0.0026367397841536417,0.0026367397841536417
THBS4 (7060),0.002636600350919536,0.002636600350919536
TRIM23 (373),-0.0026361608663001065,0.0026361608663001065
SQLE (6713),-0.0026361190888211494,0.0026361190888211494
XAGE2 (9502),0.002635471752220179,0.002635471752220179
IFNA13 (3447),0.002633544425048497,0.002633544425048497
FREM2 (341640),0.0026325308073377896,0.0026325308073377896
SPEM1 (374768),-0.0026313151424619237,0.0026313151424619237
TP53AIP1 (63970),0.002631188177208796,0.002631188177208796
IVD (3712),0.002630120648451608,0.002630120648451608
USP17L21 (100287478),-0.002628780385659611,0.002628780385659611
RBMS3 (27303),0.0026284635745188944,0.0026284635745188944
DDT (1652),0.002628447068113822,0.002628447068113822
CLIC3 (9022),-0.0026269982810943364,0.0026269982810943364
NME2 (4831),0.0026258796738085352,0.0026258796738085352
MEP1B (4225),0.002625613219042596,0.002625613219042596
PRR20A (122183),0.0026254324651017,0.0026254324651017
SPACDR (402573),-0.0026252339506317238,0.0026252339506317238
DIO2 (1734),-0.002625134717824387,0.002625134717824387
FRMD7 (90167),0.002625112337422523,0.002625112337422523
ZNF112 (7771),-0.002624383360324077,0.002624383360324077
MFSD8 (256471),0.0026237912967490016,0.0026237912967490016
GPR176 (11245),0.002623197894913966,0.002623197894913966
BICDL1 (92558),-0.0026217215049169,0.0026217215049169
INSL6 (11172),0.0026215713043856565,0.0026215713043856565
SERPINB1 (1992),-0.0026206702077985313,0.0026206702077985313
WDR35 (57539),-0.0026200232269075916,0.0026200232269075916
LHFPL3 (375612),0.002619842792205519,0.002619842792205519
C17orf99 (100141515),-0.002617147713141401,0.002617147713141401
ABCC5 (10057),0.002616798287142592,0.002616798287142592
FSCB (84075),-0.002616019804610498,0.002616019804610498
HS3ST5 (222537),0.0026153581825694343,0.0026153581825694343
WEE2 (494551),-0.0026152671745797457,0.0026152671745797457
TBX15 (6913),-0.002614257888342576,0.002614257888342576
ZNF600 (162966),0.002614119237214684,0.002614119237214684
PTGES (9536),-0.0026138500851800375,0.0026138500851800375
PTGR2 (145482),0.0026135414677710194,0.0026135414677710194
ODR4 (54953),-0.002612922485770614,0.002612922485770614
TTYH2 (94015),-0.0026122650061476274,0.0026122650061476274
NEMP2 (100131211),-0.0026122190942118634,0.0026122190942118634
ZNF391 (346157),0.0026116422611612714,0.0026116422611612714
USP17L11 (100287178),-0.0026116401584285083,0.0026116401584285083
C10orf90 (118611),-0.002611437120104532,0.002611437120104532
FNTB (2342),-0.002610425316888332,0.002610425316888332
NUDT19 (390916),0.00260994603660917,0.00260994603660917
CD24 (100133941),0.0026078088235944935,0.0026078088235944935
RERGL (79785),0.0026076919398653957,0.0026076919398653957
CRACR2A (84766),-0.0026073588583862928,0.0026073588583862928
GIPC3 (126326),0.002606835395489492,0.002606835395489492
CIMIP5 (130813),0.002606656860539535,0.002606656860539535
CYP2U1 (113612),0.0026042849109562077,0.0026042849109562077
MAPKAPK3 (7867),-0.0026041839760269116,0.0026041839760269116
TAS2R30 (259293),0.002603208894972733,0.002603208894972733
UCP1 (7350),0.0026025917934505436,0.0026025917934505436
SNX17 (9784),-0.002602317085995138,0.002602317085995138
USP51 (158880),-0.002601317643353861,0.002601317643353861
LEMD2 (221496),0.0026012163180952255,0.0026012163180952255
CUL9 (23113),0.0025999015766537364,0.0025999015766537364
GPM6A (2823),-0.0025984582834258185,0.0025984582834258185
DPY19L4 (286148),0.0025956610184343313,0.0025956610184343313
CCNP (79935),0.0025955933227717054,0.0025955933227717054
THSD4 (79875),0.0025950187104329682,0.0025950187104329682
CCDC38 (120935),-0.002593402095236638,0.002593402095236638
UPF3A (65110),-0.0025923472548195765,0.0025923472548195765
SDSL (113675),-0.0025922548022540475,0.0025922548022540475
PAWR (5074),0.0025911957129646506,0.0025911957129646506
CCDC175 (729665),-0.0025894878447611006,0.0025894878447611006
PRSS54 (221191),-0.0025889439455507634,0.0025889439455507634
TPD52 (7163),0.0025889032608501002,0.0025889032608501002
FGF4 (2249),-0.0025886226101904546,0.0025886226101904546
LCMT2 (9836),0.0025850834518640793,0.0025850834518640793
EHBP1 (23301),-0.0025841472653086294,0.0025841472653086294
MFSD11 (79157),-0.00258407523149502,0.00258407523149502
SFMBT2 (57713),-0.002583724687262262,0.002583724687262262
MAMDC2 (256691),-0.00258274624440466,0.00258274624440466
RD3 (343035),-0.00258233040960918,0.00258233040960918
GPR156 (165829),0.002582107269051898,0.002582107269051898
DHRS7C (201140),-0.0025818868772915166,0.0025818868772915166
OR13C3 (138803),0.002581850488624142,0.002581850488624142
TLR10 (81793),0.002580994854673389,0.002580994854673389
TFAP2E (339488),-0.00257976197374208,0.00257976197374208
KRTAP4-9 (100132386),0.0025792604954371487,0.0025792604954371487
C4A (720),-0.0025779934824341167,0.0025779934824341167
CLEC2A (387836),-0.002577238245580149,0.002577238245580149
SELPLG (6404),0.0025765586316398633,0.0025765586316398633
CXCR2 (3579),0.002576403528262224,0.002576403528262224
HSBP1 (3281),-0.0025752284156306277,0.0025752284156306277
FAM187A (100528020),-0.0025740652456934425,0.0025740652456934425
RIOK3 (8780),-0.0025727591325112316,0.0025727591325112316
UTS2 (10911),-0.0025726861738655004,0.0025726861738655004
ENKD1 (84080),-0.0025725658201524127,0.0025725658201524127
RBMY1A1 (5940),0.0025724489471758774,0.0025724489471758774
YWHAZ (7534),-0.0025720096617438837,0.0025720096617438837
CELSR3 (1951),-0.00257106127133545,0.00257106127133545
EPB41L4A (64097),0.0025707835750618767,0.0025707835750618767
UTY (7404),-0.0025702299893694295,0.0025702299893694295
CDH6 (1004),0.002569570956078635,0.002569570956078635
OR2T11 (127077),-0.0025690035950250135,0.0025690035950250135
OR7D2 (162998),-0.002568427028257257,0.002568427028257257
USP17L18 (100287364),-0.0025671624703680076,0.0025671624703680076
BOK (666),0.002565040769299671,0.002565040769299671
ZCWPW2 (152098),0.0025636575538613322,0.0025636575538613322
ARL1 (400),0.0025629195695129735,0.0025629195695129735
PHF8 (23133),0.0025610382192985323,0.0025610382192985323
IMPDH2 (3615),-0.0025603198439890762,0.0025603198439890762
BRWD1 (54014),0.002557561958568703,0.002557561958568703
STPG4 (285051),-0.002556796850237584,0.002556796850237584
PYGB (5834),-0.002556714402142146,0.002556714402142146
ZNF718 (255403),0.002555858725778942,0.002555858725778942
MTSS1 (9788),-0.002555455773834156,0.002555455773834156
SF3B1 (23451),-0.002555171776296496,0.002555171776296496
SKIC8 (80349),-0.002554403855672776,0.002554403855672776
CDIN1 (84529),-0.002554335900998542,0.002554335900998542
PSMD9 (5715),-0.0025541875275389174,0.0025541875275389174
NDUFS8 (4728),0.002554180953901002,0.002554180953901002
C1GALT1 (56913),-0.0025535739149960494,0.0025535739149960494
UGT2A3 (79799),-0.0025524588896865754,0.0025524588896865754
LYPD2 (137797),-0.00255212155271712,0.00255212155271712
ARL17A (51326),0.0025511720682592407,0.0025511720682592407
MAPK14 (1432),0.0025500786319541287,0.0025500786319541287
FRAS1 (80144),-0.002549194577410953,0.002549194577410953
IGDCC4 (57722),-0.002547759405665246,0.002547759405665246
HIPK2 (28996),0.0025472502132856726,0.0025472502132856726
LY6G5C (80741),-0.0025454584861164843,0.0025454584861164843
ASB11 (140456),0.0025454159174348196,0.0025454159174348196
LURAP1L (286343),0.002544514317126717,0.002544514317126717
LRRC34 (151827),0.0025443191982666194,0.0025443191982666194
LGALS9 (3965),-0.0025433863327623462,0.0025433863327623462
KRTAP19-6 (337973),-0.002543050649769649,0.002543050649769649
NIT1 (4817),-0.0025428980575293073,0.0025428980575293073
TGIF2LY (90655),0.002542688129216917,0.002542688129216917
CTSC (1075),0.002542128856498104,0.002542128856498104
FBXO44 (93611),0.0025417733945177004,0.0025417733945177004
PRKAR1A (5573),-0.0025417359774818466,0.0025417359774818466
TCF4 (6925),0.0025416704017828255,0.0025416704017828255
ZFAND3 (60685),0.0025404195990426587,0.0025404195990426587
TCF21 (6943),-0.002539868919306647,0.002539868919306647
DHRS11 (79154),-0.002539542126949959,0.002539542126949959
CDC42BPA (8476),0.002539347219557091,0.002539347219557091
MYCBPAP (84073),0.002539272201720959,0.002539272201720959
AK8 (158067),0.002538634383354774,0.002538634383354774
SLC6A4 (6532),0.002538205081086391,0.002538205081086391
KRTAP6-1 (337966),0.002538133973654489,0.002538133973654489
PDE6A (5145),0.0025381154295671085,0.0025381154295671085
EIF4EBP3 (8637),-0.0025376149650852323,0.0025376149650852323
MEI4 (101928601),0.002537424732352009,0.002537424732352009
SNU13 (4809),-0.0025371674647283343,0.0025371674647283343
CXCL8 (3576),0.0025369506092133955,0.0025369506092133955
TENT5B (115572),0.0025369181947623165,0.0025369181947623165
NKAIN3 (286183),0.0025368505044930127,0.0025368505044930127
REDIC1 (283461),0.0025365367146321315,0.0025365367146321315
IL4R (3566),-0.00253528250367068,0.00253528250367068
SRRM5 (100170229),-0.0025346085932709097,0.0025346085932709097
IGFBP2 (3485),0.0025340150280515816,0.0025340150280515816
MAFB (9935),0.002532447305381236,0.002532447305381236
HEATR4 (399671),-0.0025323065287664176,0.0025323065287664176
CMTM3 (123920),-0.0025313285444344196,0.0025313285444344196
ZNF610 (162963),0.0025307688267397974,0.0025307688267397974
CYRIB (51571),-0.0025299426272366917,0.0025299426272366917
CCDC127 (133957),0.002529012994863208,0.002529012994863208
VAPA (9218),-0.0025288002876320713,0.0025288002876320713
PANK2 (80025),-0.002528168417439824,0.002528168417439824
ASB7 (140460),-0.0025273097154588104,0.0025273097154588104
H2BC6 (8344),0.002527269637098707,0.002527269637098707
SERTAD2 (9792),0.0025264786326832326,0.0025264786326832326
ETV5 (2119),-0.0025250866695183576,0.0025250866695183576
SLC13A1 (6561),-0.002524179102119298,0.002524179102119298
ELAC1 (55520),-0.0025237565348271377,0.0025237565348271377
FBXO7 (25793),-0.0025235300884045462,0.0025235300884045462
TNFRSF25 (8718),0.0025234308108530606,0.0025234308108530606
XAF1 (54739),0.0025229953316513497,0.0025229953316513497
SMIM24 (284422),-0.002519902904227254,0.002519902904227254
LRRC51 (120356739),-0.002519396513142964,0.002519396513142964
PDGFA (5154),-0.0025193562748483415,0.0025193562748483415
TPH1 (7166),-0.0025190287994684025,0.0025190287994684025
DPP4 (1803),0.002518269967221368,0.002518269967221368
GPR17 (2840),0.0025180796097242076,0.0025180796097242076
APOH (350),-0.002517552277112942,0.002517552277112942
OTUB1 (55611),-0.0025172754468379137,0.0025172754468379137
OR2AJ1 (127608),-0.002516491024652766,0.002516491024652766
MAGEB17 (645864),-0.0025162576947045413,0.0025162576947045413
PACRG (135138),0.002515976958935511,0.002515976958935511
BEND6 (221336),0.0025147143436274324,0.0025147143436274324
CEP290 (80184),0.002513603041117704,0.002513603041117704
NCOA3 (8202),0.0025136007571079488,0.0025136007571079488
LCN12 (286256),-0.002513533168707647,0.002513533168707647
ASCC1 (51008),-0.0025130637318415,0.0025130637318415
OR2T6 (254879),-0.0025125502340587816,0.0025125502340587816
SNTN (132203),-0.00251234446079244,0.00251234446079244
ANKRD33B (651746),0.002511723641802673,0.002511723641802673
ST3GAL5 (8869),-0.0025102075517660265,0.0025102075517660265
BAG1 (573),-0.002509588596461771,0.002509588596461771
GOLGA8A (23015),0.0025082358507455566,0.0025082358507455566
POFUT1 (23509),0.0025080775481933857,0.0025080775481933857
LCE4A (199834),0.002507838112054285,0.002507838112054285
KRT33A (3883),-0.002507441161290242,0.002507441161290242
RPL10L (140801),-0.0025072735816538097,0.0025072735816538097
HLA-G (3135),-0.002506647949821095,0.002506647949821095
SRSF5 (6430),-0.0025066047980105894,0.0025066047980105894
CCL7 (6354),0.0025062781004735833,0.0025062781004735833
RAB32 (10981),0.002505873873401697,0.002505873873401697
SLC3A1 (6519),0.002505624271599299,0.002505624271599299
SORBS2 (8470),-0.0025050338623676446,0.0025050338623676446
SMARCD3 (6604),-0.002504756132005773,0.002504756132005773
TRAPPC2L (51693),-0.0025039410773000656,0.0025039410773000656
KIR2DL1 (3802),-0.0025039193667121154,0.0025039193667121154
PLEKHG4B (153478),0.0025038617883571743,0.0025038617883571743
MIS18BP1 (55320),-0.0025028169733362395,0.0025028169733362395
MAGEH1 (28986),0.002502501522652597,0.002502501522652597
MID2 (11043),0.002502422908892879,0.002502422908892879
NPVF (64111),0.002501615652374696,0.002501615652374696
KEL (3792),-0.00250057648060873,0.00250057648060873
TOMM6 (100188893),0.0024986644977880086,0.0024986644977880086
PPP1R1C (151242),0.0024983346572472888,0.0024983346572472888
SDR42E2 (100288072),-0.0024973550489782942,0.0024973550489782942
NKAPL (222698),-0.002496318083396842,0.002496318083396842
OR2AG2 (338755),0.002495713002502983,0.002495713002502983
DUSP29 (338599),0.0024955272455266016,0.0024955272455266016
TMPRSS11E (28983),0.0024952406212769423,0.0024952406212769423
EGFL7 (51162),0.002495098436191956,0.002495098436191956
UBE2Q2 (92912),-0.0024944245159226287,0.0024944245159226287
NIFK (84365),0.002493868951291235,0.002493868951291235
RIN2 (54453),0.0024937660204465938,0.0024937660204465938
PADI2 (11240),0.0024930568206135793,0.0024930568206135793
TMEM88 (92162),-0.0024926896605325143,0.0024926896605325143
TLE5 (166),-0.0024922340839866426,0.0024922340839866426
KCNS2 (3788),0.002492184302353963,0.002492184302353963
CWC15 (51503),0.0024919941516817565,0.0024919941516817565
SNX22 (79856),-0.0024919843512759563,0.0024919843512759563
CTSG (1511),0.0024916152872545803,0.0024916152872545803
MBD3L4 (653656),0.002490532446680508,0.002490532446680508
ELF5 (2001),0.0024905292741383765,0.0024905292741383765
CPHXL (105371346),0.0024902826735071857,0.0024902826735071857
ZNF81 (347344),0.002489803474239476,0.002489803474239476
ANO1 (55107),-0.0024880827293678534,0.0024880827293678534
CDH7 (1005),0.002487849320764901,0.002487849320764901
PRM2 (5620),-0.0024878271457514822,0.0024878271457514822
CAGE1 (285782),-0.0024873554642011785,0.0024873554642011785
LHFPL5 (222662),0.002487233777351479,0.002487233777351479
SMIM2 (79024),-0.0024870891011139406,0.0024870891011139406
KLRF2 (100431172),0.002486995666605623,0.002486995666605623
CCR9 (10803),-0.002486382873586675,0.002486382873586675
KCNIP4 (80333),0.00248618547810147,0.00248618547810147
WDR24 (84219),0.0024857420306431534,0.0024857420306431534
RASIP1 (54922),-0.0024853090749698756,0.0024853090749698756
NTSR1 (4923),-0.002483311035301339,0.002483311035301339
LINGO3 (645191),0.0024822791472072134,0.0024822791472072134
CYTH4 (27128),-0.002482171283167236,0.002482171283167236
MFSD13A (79847),-0.0024820644081684435,0.0024820644081684435
HOXD12 (3238),-0.0024808753949189816,0.0024808753949189816
FKBP10 (60681),-0.002479593383995515,0.002479593383995515
FETUB (26998),-0.0024786933982779585,0.0024786933982779585
EMP2 (2013),-0.002478344639529685,0.002478344639529685
TXNDC16 (57544),0.0024780540273083747,0.0024780540273083747
ZNF780B (163131),0.002477182540707436,0.002477182540707436
RIPPLY3 (53820),0.002476818049540715,0.002476818049540715
IL22RA2 (116379),0.0024763834121192254,0.0024763834121192254
CHD6 (84181),0.0024761319105889544,0.0024761319105889544
TMEM254 (80195),0.0024759845079139367,0.0024759845079139367
PSTK (118672),-0.0024757555814903013,0.0024757555814903013
MIF (4282),0.002475636288629372,0.002475636288629372
PTMA (5757),-0.002474795998295399,0.002474795998295399
CD14 (929),-0.0024743345200174197,0.0024743345200174197
CD79B (974),0.0024738227531375763,0.0024738227531375763
MORC4 (79710),-0.0024736442311879044,0.0024736442311879044
CIMIP6 (129852),0.002471397141880095,0.002471397141880095
AJAP1 (55966),0.0024713368253910864,0.0024713368253910864
SMC1A (8243),0.0024709568998925882,0.0024709568998925882
RNF26 (79102),0.002470154920995312,0.002470154920995312
TIMM8B (26521),0.0024698022621496545,0.0024698022621496545
PPBP (5473),0.002469608103406854,0.002469608103406854
PSME3IP1 (80011),-0.0024683209563058804,0.0024683209563058804
CHRNA9 (55584),-0.002468198886761493,0.002468198886761493
NBR1 (4077),0.0024679049392673344,0.0024679049392673344
CCDC187 (399693),-0.002467742379841027,0.002467742379841027
PAGR1 (79447),0.0024677327954967113,0.0024677327954967113
SMIM31 (100505989),0.0024671385098705735,0.0024671385098705735
TENT4B (64282),0.0024669520556249947,0.0024669520556249947
SMARCAL1 (50485),0.002465827935251082,0.002465827935251082
HPCA (3208),0.0024657315790979108,0.0024657315790979108
LGALS8 (3964),-0.002465502904978608,0.002465502904978608
GATB (5188),-0.0024648049940492666,0.0024648049940492666
STC2 (8614),0.00246479211052593,0.00246479211052593
NBPF6 (653149),-0.0024647027687753845,0.0024647027687753845
UBE2Z (65264),0.002463459417997484,0.002463459417997484
LPAR2 (9170),-0.002462842755473036,0.002462842755473036
HACD4 (401494),0.0024628131230369217,0.0024628131230369217
OR52E4 (390081),0.0024627279105439693,0.0024627279105439693
PLN (5350),-0.002462356181874315,0.002462356181874315
ZKSCAN7 (55888),0.002461844262091035,0.002461844262091035
RPUSD1 (113000),0.002460197486625546,0.002460197486625546
A3GALT2 (127550),-0.0024601389951655716,0.0024601389951655716
UBE2W (55284),0.0024600340164921035,0.0024600340164921035
MRGPRF (116535),0.0024596407038274203,0.0024596407038274203
OR8G3 (387815),0.00245950861536005,0.00245950861536005
LUZP4 (51213),0.0024591452119432475,0.0024591452119432475
SLC66A2 (80148),0.002458203522478129,0.002458203522478129
LCE3C (353144),-0.0024582030578394025,0.0024582030578394025
FZD7 (8324),-0.0024581247305357663,0.0024581247305357663
NACC2 (138151),-0.002457176825864248,0.002457176825864248
ENTHD1 (150350),0.0024569831716195084,0.0024569831716195084
IRGM (345611),-0.00245618895425809,0.00245618895425809
TEF (7008),-0.002455681185263724,0.002455681185263724
NFIB (4781),0.002455107942413482,0.002455107942413482
COL5A2 (1290),0.00245505840767104,0.00245505840767104
TATDN2 (9797),0.002454554735204058,0.002454554735204058
CYB561 (1534),0.002454543681958941,0.002454543681958941
RRP15 (51018),0.0024542706310846127,0.0024542706310846127
NDUFAF7 (55471),-0.002452998413892768,0.002452998413892768
A2ML1 (144568),0.0024523933193318706,0.0024523933193318706
DIAPH2 (1730),0.0024521059181480532,0.0024521059181480532
CFAP210 (129881),0.002452105435236129,0.002452105435236129
CLXN (79645),-0.002451663911803483,0.002451663911803483
SNX20 (124460),0.0024516397700043184,0.0024516397700043184
CLDN10 (9071),0.002451395534046348,0.002451395534046348
SLC24A4 (123041),-0.0024506048848322902,0.0024506048848322902
HMGA1 (3159),-0.0024504371568363895,0.0024504371568363895
SEMA4D (10507),0.002450356000741298,0.002450356000741298
GBX2 (2637),-0.0024502414443284145,0.0024502414443284145
LRRC3B (116135),0.00244960362128864,0.00244960362128864
PDZD2 (23037),0.002449541642065471,0.002449541642065471
C3orf52 (79669),-0.002449446757225385,0.002449446757225385
UQCC3 (790955),0.0024492002280062796,0.0024492002280062796
RGS12 (6002),-0.0024490423764492297,0.0024490423764492297
DGKG (1608),-0.0024487652774990327,0.0024487652774990327
PXK (54899),0.002447934001872208,0.002447934001872208
CEP20 (123811),0.002447932197099327,0.002447932197099327
SLC6A14 (11254),0.002447266149684683,0.002447266149684683
PDXDC1 (23042),0.0024466393915340205,0.0024466393915340205
PLIN1 (5346),-0.0024462768099834968,0.0024462768099834968
ERVFRD-1 (405754),-0.0024457917377322226,0.0024457917377322226
LAMC3 (10319),0.002445495457537594,0.002445495457537594
NYX (60506),0.002445209466980145,0.002445209466980145
CYP4F11 (57834),0.0024446461627081876,0.0024446461627081876
OR56B1 (387748),0.0024445354650860242,0.0024445354650860242
IFITM10 (402778),-0.002443686769971549,0.002443686769971549
USF1 (7391),-0.0024431050700901734,0.0024431050700901734
SLC22A3 (6581),-0.00244282876043422,0.00244282876043422
CD33 (945),0.002442065696064694,0.002442065696064694
CIB3 (117286),-0.002441051471538838,0.002441051471538838
DPPA2 (151871),0.00244049616158113,0.00244049616158113
PRDX4 (10549),0.002440437578137186,0.002440437578137186
ATOH1 (474),-0.0024398322971033257,0.0024398322971033257
B3GALT5 (10317),-0.002439794183276281,0.002439794183276281
OR4K13 (390433),-0.002439352448712356,0.002439352448712356
ACAT2 (39),-0.0024388618243266725,0.0024388618243266725
PPP4R2 (151987),-0.0024386030181567544,0.0024386030181567544
PAX8 (7849),0.002438565126264505,0.002438565126264505
APOL5 (80831),-0.0024379230283234853,0.0024379230283234853
CXCR5 (643),0.002437606118624538,0.002437606118624538
RAD51C (5889),0.0024372452769457513,0.0024372452769457513
KRTAP21-3 (100288323),0.0024360975210747813,0.0024360975210747813
H2AC14 (8331),-0.002436065045004875,0.002436065045004875
C2orf81 (388963),-0.002435663719926299,0.002435663719926299
HSPBAP1 (79663),-0.002435648093038769,0.002435648093038769
UGCG (7357),0.002435328078901997,0.002435328078901997
SHE (126669),-0.002434744332869054,0.002434744332869054
POC5 (134359),-0.002434387979452039,0.002434387979452039
ABTB2 (25841),-0.0024341103157128874,0.0024341103157128874
TTPA (7274),0.0024326190411752425,0.0024326190411752425
LPAR3 (23566),0.0024319334065100477,0.0024319334065100477
CCRL2 (9034),-0.002431157351443481,0.002431157351443481
GPIHBP1 (338328),0.0024301532687724383,0.0024301532687724383
PLAAT4 (5920),-0.0024298271015978073,0.0024298271015978073
ZNF432 (9668),0.0024298104572415737,0.0024298104572415737
OXA1L (5018),-0.0024297066438949606,0.0024297066438949606
DEFB136 (613210),-0.002429451510489824,0.002429451510489824
SPMIP11 (255411),-0.0024291693354384332,0.0024291693354384332
MPL (4352),0.0024284940836332663,0.0024284940836332663
GPR132 (29933),-0.0024283252339359716,0.0024283252339359716
MAP3K9 (4293),-0.002428275535023286,0.002428275535023286
BGN (633),0.0024281388422385214,0.0024281388422385214
CRACR2B (283229),0.0024281213592978476,0.0024281213592978476
LACTB2 (51110),0.002428115092430402,0.002428115092430402
DDIT4 (54541),-0.002427686841266563,0.002427686841266563
KIF7 (374654),0.0024275895753010143,0.0024275895753010143
LDHB (3945),-0.0024273818652159503,0.0024273818652159503
ACTG2 (72),0.0024269629589404157,0.0024269629589404157
PBX1 (5087),-0.002426391422837131,0.002426391422837131
CALB2 (794),-0.0024263119338578604,0.0024263119338578604
ZSCAN12 (9753),-0.0024249036460926585,0.0024249036460926585
SLC17A8 (246213),0.002424051226600209,0.002424051226600209
FAM156B (727866),0.002423956799621414,0.002423956799621414
TESC (54997),-0.002423827052481303,0.002423827052481303
WSCD1 (23302),-0.0024236682377719258,0.0024236682377719258
TIGD7 (91151),0.0024235134772540847,0.0024235134772540847
UNC5A (90249),0.0024232092115902245,0.0024232092115902245
CDS2 (8760),-0.002422980320682516,0.002422980320682516
NBPF14 (25832),0.0024227633409041353,0.0024227633409041353
STK24 (8428),-0.0024221619326847926,0.0024221619326847926
RDH5 (5959),-0.0024216213694521313,0.0024216213694521313
MAPDA (161823),0.0024216111699364245,0.0024216111699364245
PIAS1 (8554),-0.002421435960995825,0.002421435960995825
OLFM4 (10562),-0.0024204670456552434,0.0024204670456552434
CSRP1 (1465),-0.002420094148110205,0.002420094148110205
PRND (23627),-0.002419780349947231,0.002419780349947231
SALL4 (57167),-0.002419762141148922,0.002419762141148922
CDRT15 (146822),0.0024194788126147048,0.0024194788126147048
DDTL (100037417),0.0024189516389366127,0.0024189516389366127
LAMP3 (27074),0.0024187183173695844,0.0024187183173695844
BMP7 (655),0.002418538192417289,0.002418538192417289
ACP5 (54),-0.0024180336524274137,0.0024180336524274137
VWA3A (146177),0.00241788662017883,0.00241788662017883
SLC17A9 (63910),-0.002417475757722928,0.002417475757722928
MYL3 (4634),0.0024151854175842643,0.0024151854175842643
ZNF699 (374879),0.00241455122438527,0.00241455122438527
TUG1 (55000),0.0024138553873941206,0.0024138553873941206
FCER1G (2207),-0.0024137015991254904,0.0024137015991254904
STAT2 (6773),0.0024136774189091412,0.0024136774189091412
ZNF808 (388558),0.0024133444758457985,0.0024133444758457985
PPDPFL (492307),0.002413270371698024,0.002413270371698024
ATP2C2 (9914),0.002413053964822436,0.002413053964822436
PRR29 (92340),-0.002412625037626008,0.002412625037626008
TNS4 (84951),-0.002412434044185503,0.002412434044185503
GAPVD1 (26130),0.0024123628896890073,0.0024123628896890073
DPH6 (89978),0.0024121159472337396,0.0024121159472337396
PKD2L2 (27039),-0.0024112770531028033,0.0024112770531028033
SEC22B (9554),0.0024102594007990104,0.0024102594007990104
NCAPD3 (23310),0.0024101666872576137,0.0024101666872576137
SP2 (6668),0.002409691121042085,0.002409691121042085
MAP2K4 (6416),-0.002409554125325831,0.002409554125325831
GJB1 (2705),-0.002408789969949836,0.002408789969949836
DRD5 (1816),0.002408455190813178,0.002408455190813178
ITGA2B (3674),0.002407894208321072,0.002407894208321072
ZDHHC9 (51114),0.002407829603896651,0.002407829603896651
DNAJC21 (134218),0.002407692352254055,0.002407692352254055
CCNG1 (900),-0.002407546861965402,0.002407546861965402
CEP128 (145508),-0.0024075209947110126,0.0024075209947110126
LYSMD2 (256586),-0.0024072648358352783,0.0024072648358352783
HYCC1 (84668),0.00240662867183906,0.00240662867183906
CHST1 (8534),-0.002406572346542701,0.002406572346542701
TNNT3 (7140),-0.002406016200941555,0.002406016200941555
TIMM17B (10245),0.0024060011916634165,0.0024060011916634165
USP6NL (9712),-0.0024046655941852976,0.0024046655941852976
CAPN12 (147968),-0.0024043545216979444,0.0024043545216979444
OTOGL (283310),0.0024043338934870064,0.0024043338934870064
AOX1 (316),0.002403601075317613,0.002403601075317613
ZNF561 (93134),-0.0024035666344107078,0.0024035666344107078
ALOX5 (240),-0.0024026014692957783,0.0024026014692957783
CA13 (377677),-0.0024020232527118355,0.0024020232527118355
NCBP2AS2 (152217),-0.00240193156061881,0.00240193156061881
CTSD (1509),-0.002401828587352924,0.002401828587352924
FERD3L (222894),-0.0024013823068423424,0.0024013823068423424
MAPRE2 (10982),-0.00240104636747382,0.00240104636747382
PAFAH1B3 (5050),-0.002400594734481735,0.002400594734481735
VPS37B (79720),-0.002399716302696957,0.002399716302696957
OASL (8638),-0.0023996025495317107,0.0023996025495317107
KIF3A (11127),-0.0023992312510404106,0.0023992312510404106
ZG16B (124220),-0.002399115355412152,0.002399115355412152
SETD5 (55209),0.0023990041573589303,0.0023990041573589303
PRDM11 (56981),0.0023981867064709096,0.0023981867064709096
KCNV1 (27012),0.0023974020524561886,0.0023974020524561886
ODF1 (4956),0.002396708410000596,0.002396708410000596
PALMD (54873),-0.002396004831401219,0.002396004831401219
SNAPC3 (6619),0.0023959038278694913,0.0023959038278694913
MANSC4 (100287284),0.0023945420969345263,0.0023945420969345263
UTS2R (2837),0.002394355976670164,0.002394355976670164
BFSP1 (631),-0.002393782543833123,0.002393782543833123
KCNA4 (3739),0.002393723666305533,0.002393723666305533
CCDC112 (153733),-0.00239306459379231,0.00239306459379231
TMEM239 (100288797),0.0023926880886961897,0.0023926880886961897
TDRD12 (91646),-0.0023921253733501804,0.0023921253733501804
AOPEP (84909),0.0023915969450709,0.0023915969450709
RAET1L (154064),-0.002391237247308665,0.002391237247308665
USP17L12 (100287205),-0.0023904675877539556,0.0023904675877539556
NOP2 (4839),0.002390210826931025,0.002390210826931025
WDR18 (57418),-0.002389185905814731,0.002389185905814731
TAOK1 (57551),0.0023889901703487886,0.0023889901703487886
RETSAT (54884),-0.002387665158341517,0.002387665158341517
GOLGB1 (2804),0.0023868746805854797,0.0023868746805854797
TEK (7010),-0.0023868289887188474,0.0023868289887188474
SLC30A2 (7780),0.0023855307257462277,0.0023855307257462277
SERF2 (10169),0.0023845346820545667,0.0023845346820545667
ZSCAN4 (201516),-0.002383650554693714,0.002383650554693714
ZNF287 (57336),0.0023835614548647333,0.0023835614548647333
ATP1A2 (477),0.0023824965565172676,0.0023824965565172676
MXRA8 (54587),0.00238120194824058,0.00238120194824058
IL17RD (54756),0.002380735823349857,0.002380735823349857
