feature,coefficient,absolute_coefficient
TRIM49 (57093),1.5914992265499713e-05,1.5914992265499713e-05
ANKEF1 (63926),1.5914319985711695e-05,1.5914319985711695e-05
SLC37A1 (54020),1.591255734440026e-05,1.591255734440026e-05
DENND3 (22898),-1.591051212880076e-05,1.591051212880076e-05
TCF15 (6939),1.5907944847219797e-05,1.5907944847219797e-05
OSCAR (126014),-1.5907093544017803e-05,1.5907093544017803e-05
SLC12A2 (6558),1.590478616210249e-05,1.590478616210249e-05
ACMSD (130013),1.5899028388486956e-05,1.5899028388486956e-05
FJX1 (24147),-1.5885527612125096e-05,1.5885527612125096e-05
PAXIP1 (22976),1.5883123435819227e-05,1.5883123435819227e-05
SAMHD1 (25939),-1.5882027975729102e-05,1.5882027975729102e-05
INTS14 (81556),1.5879821229599943e-05,1.5879821229599943e-05
NQO1 (1728),1.5878729871846747e-05,1.5878729871846747e-05
H2BC8 (8339),1.587722981230997e-05,1.587722981230997e-05
RNH1 (6050),-1.5877172455978077e-05,1.5877172455978077e-05
ZNF80 (7634),-1.587551782469572e-05,1.587551782469572e-05
GMCL1 (64395),1.587480478930273e-05,1.587480478930273e-05
MCCD1 (401250),1.587337978277884e-05,1.587337978277884e-05
MTOR (2475),1.587114658344743e-05,1.587114658344743e-05
TULP2 (7288),-1.5863436808869264e-05,1.5863436808869264e-05
NHERF2 (9351),-1.5861931221721394e-05,1.5861931221721394e-05
CFD (1675),1.5860556638615278e-05,1.5860556638615278e-05
CNNM3 (26505),1.585693048988411e-05,1.585693048988411e-05
PXMP4 (11264),1.5856120235771597e-05,1.5856120235771597e-05
MTFMT (123263),1.584933000772448e-05,1.584933000772448e-05
HEMK1 (51409),-1.5847746204862335e-05,1.5847746204862335e-05
VWA3A (146177),-1.5843765240843522e-05,1.5843765240843522e-05
MMP26 (56547),-1.5840898131366256e-05,1.5840898131366256e-05
CDA (978),-1.5840882898620872e-05,1.5840882898620872e-05
TLE4 (7091),-1.583266428215287e-05,1.583266428215287e-05
KRT16 (3868),1.5832644289221817e-05,1.5832644289221817e-05
GARIN4 (149647),-1.5830636825595308e-05,1.5830636825595308e-05
WDR7 (23335),1.5829304128604035e-05,1.5829304128604035e-05
CIDEB (27141),1.582819850787974e-05,1.582819850787974e-05
IL1RAPL1 (11141),-1.582442453812554e-05,1.582442453812554e-05
TWIST2 (117581),-1.58230870619262e-05,1.58230870619262e-05
ETV1 (2115),-1.5819533266979774e-05,1.5819533266979774e-05
OR1J1 (347168),1.581234327862877e-05,1.581234327862877e-05
CLCN4 (1183),-1.580791435014061e-05,1.580791435014061e-05
DKK1 (22943),-1.5804389606296155e-05,1.5804389606296155e-05
PRAMEF27 (101929983),1.5803820017717e-05,1.5803820017717e-05
GGACT (87769),1.5802672747213513e-05,1.5802672747213513e-05
NRG4 (145957),1.580107312850557e-05,1.580107312850557e-05
MRS2 (57380),1.5799339130986323e-05,1.5799339130986323e-05
TLE6 (79816),1.5795917756968875e-05,1.5795917756968875e-05
UBC (7316),-1.579229079673259e-05,1.579229079673259e-05
CASP14 (23581),1.579219633246669e-05,1.579219633246669e-05
C2orf72 (257407),1.5789581137072564e-05,1.5789581137072564e-05
DNAAF1 (123872),1.5788597344257763e-05,1.5788597344257763e-05
KDM3B (51780),1.5787490945265e-05,1.5787490945265e-05
TRDMT1 (1787),-1.578695753253706e-05,1.578695753253706e-05
ANKS1B (56899),1.5782931424451143e-05,1.5782931424451143e-05
SOWAHA (134548),1.578289173848151e-05,1.578289173848151e-05
ASXL1 (171023),-1.5774903299680255e-05,1.5774903299680255e-05
CSNK1D (1453),-1.5771815322001186e-05,1.5771815322001186e-05
CXCR2 (3579),-1.576846008738955e-05,1.576846008738955e-05
BAAT (570),1.576768621030482e-05,1.576768621030482e-05
ZNF324 (25799),1.5763442800400704e-05,1.5763442800400704e-05
NUP210 (23225),1.576253253286568e-05,1.576253253286568e-05
RBM48 (84060),1.5762121973271492e-05,1.5762121973271492e-05
SRMS (6725),1.576047376929683e-05,1.576047376929683e-05
AIP (9049),-1.5758335922823548e-05,1.5758335922823548e-05
TGM2 (7052),-1.5755695712448813e-05,1.5755695712448813e-05
ZNF783 (100289678),1.57522427347608e-05,1.57522427347608e-05
MTIF2 (4528),1.574927857988508e-05,1.574927857988508e-05
NAXE (128240),1.5747894785161333e-05,1.5747894785161333e-05
SULT1E1 (6783),1.574577571529323e-05,1.574577571529323e-05
PCLO (27445),1.5744966419918674e-05,1.5744966419918674e-05
MAP3K10 (4294),1.5739283196397634e-05,1.5739283196397634e-05
CEP76 (79959),1.5738668564337942e-05,1.5738668564337942e-05
REEP3 (221035),-1.5737504928052093e-05,1.5737504928052093e-05
NEB (4703),1.573731990339498e-05,1.573731990339498e-05
ADAM8 (101),-1.5736594607215915e-05,1.5736594607215915e-05
SELENOP (6414),1.573526234729293e-05,1.573526234729293e-05
COA1 (55744),-1.57333279567126e-05,1.57333279567126e-05
HOMER3 (9454),-1.5732968983194597e-05,1.5732968983194597e-05
ZNF713 (349075),1.5725919839892005e-05,1.5725919839892005e-05
RAB10 (10890),1.5722808894950414e-05,1.5722808894950414e-05
CRPPA (729920),-1.5718613020852065e-05,1.5718613020852065e-05
SSC4D (136853),1.5717291819483087e-05,1.5717291819483087e-05
NOS3 (4846),1.5716954752666033e-05,1.5716954752666033e-05
GEN1 (348654),1.57164155578734e-05,1.57164155578734e-05
SCG5 (6447),-1.5714450307885722e-05,1.5714450307885722e-05
COMTD1 (118881),1.5712586154448964e-05,1.5712586154448964e-05
CDH2 (1000),-1.571174436750913e-05,1.571174436750913e-05
ESD (2098),-1.570568380149811e-05,1.570568380149811e-05
RINL (126432),1.5705367554506728e-05,1.5705367554506728e-05
RALGPS1 (9649),1.5705045071441438e-05,1.5705045071441438e-05
CXXC1 (30827),1.5703348583001086e-05,1.5703348583001086e-05
CAPN3 (825),1.570030304660757e-05,1.570030304660757e-05
ASAH1 (427),1.5700161879614275e-05,1.5700161879614275e-05
OR51C1 (401661),-1.5699511886122757e-05,1.5699511886122757e-05
KCNE2 (9992),1.569573487123886e-05,1.569573487123886e-05
NTRK2 (4915),1.569566801996222e-05,1.569566801996222e-05
GPN2 (54707),-1.5695011688464244e-05,1.5695011688464244e-05
TAS2R19 (259294),-1.5691836839529573e-05,1.5691836839529573e-05
SHTN1 (57698),1.569092256184695e-05,1.569092256184695e-05
COLEC10 (10584),-1.5690317431080845e-05,1.5690317431080845e-05
ALOXE3 (59344),-1.568902437092547e-05,1.568902437092547e-05
TERT (7015),-1.5688164670270715e-05,1.5688164670270715e-05
DLG4 (1742),-1.5686165980092967e-05,1.5686165980092967e-05
RTL8C (8933),-1.568539897449124e-05,1.568539897449124e-05
FOXD4L3 (286380),1.5679981396652577e-05,1.5679981396652577e-05
TCEAL9 (51186),-1.5675470005526328e-05,1.5675470005526328e-05
CDK5RAP2 (55755),1.5671655748591552e-05,1.5671655748591552e-05
GATD3 (8209),1.5671088054887132e-05,1.5671088054887132e-05
KRTAP5-9 (3846),1.5669302883990897e-05,1.5669302883990897e-05
DHFR2 (200895),1.5669175824264977e-05,1.5669175824264977e-05
BCAS4 (55653),-1.566830430423235e-05,1.566830430423235e-05
SPRY1 (10252),1.5667221831473042e-05,1.5667221831473042e-05
GALNT6 (11226),-1.5660829251993573e-05,1.5660829251993573e-05
NTF3 (4908),-1.5654886307088932e-05,1.5654886307088932e-05
TRIM17 (51127),1.5654492625473718e-05,1.5654492625473718e-05
ERCC6L2 (375748),1.5650592629280936e-05,1.5650592629280936e-05
ABHD3 (171586),1.5648997730690042e-05,1.5648997730690042e-05
PDGFC (56034),-1.5648518937687482e-05,1.5648518937687482e-05
DNAJB5 (25822),-1.5647730826759273e-05,1.5647730826759273e-05
PSG3 (5671),-1.564244776419153e-05,1.564244776419153e-05
PTCHD1 (139411),1.5636784336112393e-05,1.5636784336112393e-05
STX1A (6804),-1.5634715324744076e-05,1.5634715324744076e-05
FBXL13 (222235),-1.563408929083878e-05,1.563408929083878e-05
ERCC2 (2068),-1.56281671470502e-05,1.56281671470502e-05
ZNF689 (115509),1.5624541278928042e-05,1.5624541278928042e-05
OSGIN2 (734),1.5620718351571965e-05,1.5620718351571965e-05
OAZ1 (4946),-1.5613089982839696e-05,1.5613089982839696e-05
FZD10 (11211),1.5613030285398946e-05,1.5613030285398946e-05
ZNF614 (80110),-1.5612169316529698e-05,1.5612169316529698e-05
C9orf50 (375759),1.5610270780927626e-05,1.5610270780927626e-05
TREML2 (79865),1.561018691210489e-05,1.561018691210489e-05
KRAS (3845),-1.5604993006279135e-05,1.5604993006279135e-05
RAB8B (51762),-1.560495636414082e-05,1.560495636414082e-05
SPECC1 (92521),1.5602572638989013e-05,1.5602572638989013e-05
FOXA2 (3170),-1.5602450736263344e-05,1.5602450736263344e-05
CFLAR (8837),-1.5601663766995478e-05,1.5601663766995478e-05
COQ8B (79934),1.5601447438335262e-05,1.5601447438335262e-05
DDX24 (57062),-1.5596178575054688e-05,1.5596178575054688e-05
WDR88 (126248),1.5593434361264673e-05,1.5593434361264673e-05
ARNT (405),1.5590265890415257e-05,1.5590265890415257e-05
JMJD7 (100137047),1.5584447864184437e-05,1.5584447864184437e-05
CHL1 (10752),1.557951236110095e-05,1.557951236110095e-05
GIT1 (28964),1.557897953188833e-05,1.557897953188833e-05
WDR90 (197335),1.5573399906892948e-05,1.5573399906892948e-05
ZNF398 (57541),1.5572255955430857e-05,1.5572255955430857e-05
ISG20L2 (81875),1.5570839225507293e-05,1.5570839225507293e-05
ATP6V1G1 (9550),1.556559715565158e-05,1.556559715565158e-05
PTCD1 (26024),1.556440801444095e-05,1.556440801444095e-05
SLC30A9 (10463),1.5561765101526035e-05,1.5561765101526035e-05
TUBGCP2 (10844),-1.5554463653552665e-05,1.5554463653552665e-05
HS2ST1 (9653),-1.555392957156167e-05,1.555392957156167e-05
SLC17A8 (246213),-1.5552166912591607e-05,1.5552166912591607e-05
LSM14A (26065),1.555068480481941e-05,1.555068480481941e-05
ZP1 (22917),-1.5548570348740287e-05,1.5548570348740287e-05
DNAH5 (1767),-1.554731662729707e-05,1.554731662729707e-05
OR2L2 (26246),1.5539958262567114e-05,1.5539958262567114e-05
LAD1 (3898),1.553817870239393e-05,1.553817870239393e-05
RIT1 (6016),1.553714223255898e-05,1.553714223255898e-05
CD160 (11126),1.553436789925411e-05,1.553436789925411e-05
DCP1B (196513),-1.5533372343787532e-05,1.5533372343787532e-05
PAPSS2 (9060),-1.5533181793863283e-05,1.5533181793863283e-05
SLC26A1 (10861),1.5532934574188715e-05,1.5532934574188715e-05
OR4N4C (105369274),-1.5532016609460375e-05,1.5532016609460375e-05
CAGE1 (285782),1.5531443909588542e-05,1.5531443909588542e-05
LPGAT1 (9926),1.5530579913031457e-05,1.5530579913031457e-05
MROH7 (374977),1.553052349996782e-05,1.553052349996782e-05
OR9H1 (81439),1.5529971778113132e-05,1.5529971778113132e-05
GPR31 (2853),1.552824414955664e-05,1.552824414955664e-05
MS4A4E (643680),-1.5524925582752365e-05,1.5524925582752365e-05
FGF19 (9965),1.5524388253962105e-05,1.5524388253962105e-05
COL11A1 (1301),1.5521471019737736e-05,1.5521471019737736e-05
RSPH1 (89765),1.5521435663692218e-05,1.5521435663692218e-05
EEF1AKMT3 (25895),-1.5520576913172254e-05,1.5520576913172254e-05
SOCS6 (9306),1.5512583446492423e-05,1.5512583446492423e-05
RAP1B (5908),-1.5494361329420822e-05,1.5494361329420822e-05
SPATA46 (284680),1.5493404436339557e-05,1.5493404436339557e-05
OC90 (729330),1.549035473119916e-05,1.549035473119916e-05
RAB11FIP1 (80223),1.5490016575682168e-05,1.5490016575682168e-05
NRTN (4902),1.5488838869133115e-05,1.5488838869133115e-05
USP17L17 (100287327),1.5487282706481213e-05,1.5487282706481213e-05
MRPL22 (29093),-1.5485927713120075e-05,1.5485927713120075e-05
EMC10 (284361),1.548209314855492e-05,1.548209314855492e-05
TMEM161A (54929),1.5478390910635327e-05,1.5478390910635327e-05
LEAP2 (116842),1.5478211526430557e-05,1.5478211526430557e-05
PITX2 (5308),1.5477073713687492e-05,1.5477073713687492e-05
PLEKHG1 (57480),1.5474562785614553e-05,1.5474562785614553e-05
GNA15 (2769),-1.5471551714590207e-05,1.5471551714590207e-05
CCKBR (887),1.5471395982554104e-05,1.5471395982554104e-05
DEPP1 (11067),-1.547110087211111e-05,1.547110087211111e-05
PLET1 (349633),1.54706122981334e-05,1.54706122981334e-05
FBXW11 (23291),-1.547051909048413e-05,1.547051909048413e-05
SERHL2 (253190),1.5468844597245212e-05,1.5468844597245212e-05
RHOV (171177),1.546733502285119e-05,1.546733502285119e-05
TCL1B (9623),1.546374046930574e-05,1.546374046930574e-05
ADCY2 (108),1.5463321192267913e-05,1.5463321192267913e-05
MTLN (205251),-1.5459252405444733e-05,1.5459252405444733e-05
DEFB119 (245932),-1.5458081797465645e-05,1.5458081797465645e-05
SLC16A2 (6567),-1.545138712228022e-05,1.545138712228022e-05
METTL15 (196074),-1.545028060083052e-05,1.545028060083052e-05
SPADH (112577516),-1.5449767881352597e-05,1.5449767881352597e-05
SPATA9 (83890),-1.5448812458053053e-05,1.5448812458053053e-05
MLIP (90523),1.544840877548353e-05,1.544840877548353e-05
LY96 (23643),-1.5445142374322884e-05,1.5445142374322884e-05
NOMO2 (283820),-1.5441664131649472e-05,1.5441664131649472e-05
RPL10 (6134),-1.5439011808696947e-05,1.5439011808696947e-05
COCH (1690),-1.5435745023960822e-05,1.5435745023960822e-05
RBM15 (64783),1.543548047272001e-05,1.543548047272001e-05
SMIM1 (388588),1.543351314454048e-05,1.543351314454048e-05
ZNRF3 (84133),1.543183638266665e-05,1.543183638266665e-05
PRLHR (2834),-1.5428336511257084e-05,1.5428336511257084e-05
PRR15 (222171),1.5427651226861607e-05,1.5427651226861607e-05
OTUD6A (139562),1.5427081760813238e-05,1.5427081760813238e-05
TMT1A (25840),1.5422109233089065e-05,1.5422109233089065e-05
MMP2 (4313),-1.5418647144144527e-05,1.5418647144144527e-05
TRUB2 (26995),1.541717894607367e-05,1.541717894607367e-05
ESYT3 (83850),1.540404481983257e-05,1.540404481983257e-05
TAPT1 (202018),1.5401000868939154e-05,1.5401000868939154e-05
GPR153 (387509),1.5400551055037178e-05,1.5400551055037178e-05
C5orf63 (401207),-1.5400490151518093e-05,1.5400490151518093e-05
SNRPN (6638),-1.5399363174121882e-05,1.5399363174121882e-05
FAM162B (221303),-1.539690076015347e-05,1.539690076015347e-05
ELAC1 (55520),1.5396355102549843e-05,1.5396355102549843e-05
INTS3 (65123),1.5394853427964666e-05,1.5394853427964666e-05
PLCB1 (23236),1.5392753583914963e-05,1.5392753583914963e-05
SLC24A3 (57419),1.539269560988098e-05,1.539269560988098e-05
MT4 (84560),1.539201823019916e-05,1.539201823019916e-05
H3C7 (8968),1.539085736496287e-05,1.539085736496287e-05
RAB6D (150786),1.539046517137278e-05,1.539046517137278e-05
EPHB4 (2050),1.5389832376677382e-05,1.5389832376677382e-05
NCOA1 (8648),1.538525129059854e-05,1.538525129059854e-05
POFUT2 (23275),-1.5385082385754363e-05,1.5385082385754363e-05
MYL7 (58498),1.5381202302438972e-05,1.5381202302438972e-05
ZDHHC2 (51201),-1.537877045759456e-05,1.537877045759456e-05
KIF6 (221458),1.537593284023533e-05,1.537593284023533e-05
PRKCE (5581),-1.5374536838699836e-05,1.5374536838699836e-05
MAB21L2 (10586),-1.537340437257421e-05,1.537340437257421e-05
AMIGO1 (57463),1.536877827320831e-05,1.536877827320831e-05
OLFM2 (93145),1.5368137862402998e-05,1.5368137862402998e-05
PGCKA1 (55286),1.5366610159194073e-05,1.5366610159194073e-05
PAPPA (5069),-1.5366114257863047e-05,1.5366114257863047e-05
KLF14 (136259),1.536574907731162e-05,1.536574907731162e-05
FOXL2 (668),-1.536517614408818e-05,1.536517614408818e-05
TBC1D23 (55773),-1.536475990482804e-05,1.536475990482804e-05
OR51L1 (119682),-1.5364268155073674e-05,1.5364268155073674e-05
PNMA2 (10687),-1.536371600092899e-05,1.536371600092899e-05
MEST (4232),1.536191752580266e-05,1.536191752580266e-05
RFPL1 (5988),1.5361213931122082e-05,1.5361213931122082e-05
POMK (84197),1.5361002244531608e-05,1.5361002244531608e-05
MOV10L1 (54456),1.536093889540007e-05,1.536093889540007e-05
INTS10 (55174),1.5354886201621488e-05,1.5354886201621488e-05
RRAGA (10670),-1.5353989158709375e-05,1.5353989158709375e-05
DCT (1638),1.5352835617686348e-05,1.5352835617686348e-05
ZNF419 (79744),-1.5352328597933204e-05,1.5352328597933204e-05
PI4KB (5298),1.534958814257166e-05,1.534958814257166e-05
RDM1 (201299),1.5346454339741175e-05,1.5346454339741175e-05
CLCA2 (9635),1.5344311725247687e-05,1.5344311725247687e-05
KATNAL2 (83473),1.5342540795306536e-05,1.5342540795306536e-05
OR6B2 (389090),1.5335521945820713e-05,1.5335521945820713e-05
TYSND1 (219743),1.53337490250217e-05,1.53337490250217e-05
TIGD6 (81789),1.533040104857776e-05,1.533040104857776e-05
AFTPH (54812),1.5327948977818393e-05,1.5327948977818393e-05
FAM8A1 (51439),1.532457479588524e-05,1.532457479588524e-05
CYP2C9 (1559),1.5324308739265488e-05,1.5324308739265488e-05
GREM1 (26585),-1.5322901041266996e-05,1.5322901041266996e-05
NSUN3 (63899),1.5319410334817343e-05,1.5319410334817343e-05
PTGFR (5737),-1.5318213912325192e-05,1.5318213912325192e-05
OR51T1 (401665),-1.5317477640681383e-05,1.5317477640681383e-05
CYB5D2 (124936),1.531178363073741e-05,1.531178363073741e-05
SLC45A4 (57210),1.531126776794381e-05,1.531126776794381e-05
DNM1L (10059),-1.5306507593642776e-05,1.5306507593642776e-05
HCN3 (57657),1.5305177105885357e-05,1.5305177105885357e-05
TPR (7175),1.530354939104428e-05,1.530354939104428e-05
RIN3 (79890),-1.5302651469423516e-05,1.5302651469423516e-05
MAGEA9B (728269),1.5298170505179208e-05,1.5298170505179208e-05
ATP11B (23200),1.5297624531772966e-05,1.5297624531772966e-05
SPDYE2B (100310812),1.5291440829260492e-05,1.5291440829260492e-05
FN3KRP (79672),-1.5289005020998014e-05,1.5289005020998014e-05
SPATA32 (124783),1.52861945660834e-05,1.52861945660834e-05
JUNB (3726),1.5281784580719686e-05,1.5281784580719686e-05
CRHBP (1393),-1.528071868802933e-05,1.528071868802933e-05
RNF157 (114804),1.527880933073673e-05,1.527880933073673e-05
TRIM34 (53840),-1.5278687256362986e-05,1.5278687256362986e-05
MRPS24 (64951),-1.5261630012702972e-05,1.5261630012702972e-05
ENTPD6 (955),1.5259526315320445e-05,1.5259526315320445e-05
CBLC (23624),1.5258744917821966e-05,1.5258744917821966e-05
PNMA1 (9240),-1.5257439812109976e-05,1.5257439812109976e-05
GGTLC1 (92086),-1.525643300875802e-05,1.525643300875802e-05
SLC7A7 (9056),1.5255208643203243e-05,1.5255208643203243e-05
ZNF23 (7571),-1.5253149172484282e-05,1.5253149172484282e-05
CYP4V2 (285440),1.5253101440165507e-05,1.5253101440165507e-05
H3C6 (8353),1.5252779944406252e-05,1.5252779944406252e-05
GPR15 (2838),-1.5248300264123426e-05,1.5248300264123426e-05
MISP3 (113230),1.5246777740614794e-05,1.5246777740614794e-05
MAMDC2 (256691),-1.5244168885540245e-05,1.5244168885540245e-05
OR52J3 (119679),-1.5243814714350457e-05,1.5243814714350457e-05
FYB1 (2533),1.5242426683898667e-05,1.5242426683898667e-05
B3GNT2 (10678),1.5241917165188943e-05,1.5241917165188943e-05
KLRC2 (3822),-1.5238976594832313e-05,1.5238976594832313e-05
SYNPO2 (171024),-1.5235371060955896e-05,1.5235371060955896e-05
ADAM9 (8754),-1.5235356227905147e-05,1.5235356227905147e-05
BTNL9 (153579),1.5233251452132572e-05,1.5233251452132572e-05
EME2 (197342),1.5231262066211805e-05,1.5231262066211805e-05
P4HB (5034),-1.5228750024813683e-05,1.5228750024813683e-05
SPAG8 (26206),-1.5227520589708626e-05,1.5227520589708626e-05
IL1A (3552),-1.5225257223270276e-05,1.5225257223270276e-05
SLC23A3 (151295),1.5219541929953667e-05,1.5219541929953667e-05
ARMS2 (387715),1.521237911735877e-05,1.521237911735877e-05
CAMTA2 (23125),-1.5210877897791624e-05,1.5210877897791624e-05
PDGFRB (5159),-1.5206984508871768e-05,1.5206984508871768e-05
TRRAP (8295),1.5204966506943213e-05,1.5204966506943213e-05
GPX4 (2879),1.5204743862927293e-05,1.5204743862927293e-05
MAP10 (54627),-1.519975748340988e-05,1.519975748340988e-05
PRR11 (55771),-1.5199075352310876e-05,1.5199075352310876e-05
RPL24 (6152),-1.5197268134904685e-05,1.5197268134904685e-05
PPP4R3B (57223),1.5194331050349196e-05,1.5194331050349196e-05
AKT2 (208),1.5192339143747427e-05,1.5192339143747427e-05
ACP4 (93650),1.518834211514862e-05,1.518834211514862e-05
PRAMEF5 (343068),1.5187172430203042e-05,1.5187172430203042e-05
PLSCR3 (57048),-1.5186477424705294e-05,1.5186477424705294e-05
LRP6 (4040),1.5184509285272744e-05,1.5184509285272744e-05
AHSP (51327),1.5184130804667135e-05,1.5184130804667135e-05
PDE7A (5150),1.5180741709147155e-05,1.5180741709147155e-05
MFSD8 (256471),1.5179627289026453e-05,1.5179627289026453e-05
ID3 (3399),1.5178961093838723e-05,1.5178961093838723e-05
MAP1B (4131),-1.5178128945722441e-05,1.5178128945722441e-05
PTTG1 (9232),-1.5175591936698484e-05,1.5175591936698484e-05
SIGLEC15 (284266),-1.5173155439830124e-05,1.5173155439830124e-05
EHF (26298),1.5172610976125749e-05,1.5172610976125749e-05
GPHB5 (122876),1.5171031072207921e-05,1.5171031072207921e-05
FGFR2 (2263),1.5170994972768298e-05,1.5170994972768298e-05
CAPZB (832),-1.5170847494705182e-05,1.5170847494705182e-05
GFPT2 (9945),-1.5164932907841382e-05,1.5164932907841382e-05
HPX (3263),1.5163429632948343e-05,1.5163429632948343e-05
UXT (8409),-1.5163100594370802e-05,1.5163100594370802e-05
